GEOID,county,tract,ma_lf_b12,un_w16-50_b12_lf,total_lf_b12
06067008702,067,008702,9,0,9
06067008905,067,008905,14,0,14
06067008908,067,008908,40,0,40
06067008910,067,008910,10,77,87
06067000200,067,000200,50,0,50
06067000400,067,000400,16,0,16
06067004202,067,004202,31,57,88
06067004203,067,004203,10,41,51
06067004300,067,004300,12,14,26
06067005202,067,005202,41,0,41
06067005505,067,005505,0,28,28
06037482702,037,482702,28,0,28
06037500201,037,500201,0,0,0
06037500202,037,500202,0,14,14
06037532304,037,532304,0,7,7
06037532606,037,532606,8,30,38
06037532800,037,532800,5,29,34
06037532900,037,532900,0,68,68
06037603102,037,603102,45,0,45
06037551700,037,551700,10,51,61
06037552100,037,552100,26,13,39
06037552601,037,552601,46,63,109
06001401500,001,401500,4,12,16
06001401700,001,401700,16,11,27
06001402200,001,402200,5,18,23
06037403802,037,403802,39,42,81
06037404901,037,404901,38,11,49
06037405500,037,405500,33,89,122
06037408401,037,408401,12,0,12
06037408402,037,408402,30,25,55
06037430600,037,430600,14,9,23
06037431200,037,431200,27,17,44
06037432402,037,432402,0,0,0
06037124203,037,124203,11,0,11
06037124204,037,124204,13,0,13
06037124902,037,124902,9,0,9
06037124903,037,124903,0,8,8
06037125401,037,125401,47,0,47
06037125402,037,125402,27,10,37
06037125501,037,125501,23,0,23
06037125502,037,125502,0,0,0
06037127103,037,127103,38,18,56
06037127104,037,127104,7,0,7
06037127603,037,127603,38,0,38
06037127604,037,127604,27,0,27
06037127605,037,127605,43,11,54
06037127711,037,127711,0,22,22
06037127606,037,127606,46,0,46
06037127712,037,127712,0,0,0
06037127803,037,127803,31,0,31
06037127804,037,127804,8,0,8
06037127805,037,127805,0,11,11
06037127806,037,127806,18,10,28
06037128101,037,128101,24,21,45
06037980013,037,980013,0,0,0
06037980014,037,980014,0,0,0
06037980015,037,980015,0,0,0
06037980018,037,980018,0,0,0
06037980019,037,980019,0,0,0
06037980020,037,980020,0,0,0
06037980021,037,980021,0,0,0
06037980022,037,980022,0,0,0
06037980023,037,980023,0,0,0
06037980025,037,980025,0,0,0
06037980030,037,980030,0,0,0
06037980031,037,980031,0,0,0
06037980033,037,980033,0,0,0
06037980026,037,980026,0,0,0
06037141101,037,141101,16,0,16
06037141102,037,141102,10,0,10
06037141201,037,141201,0,34,34
06037141202,037,141202,7,8,15
06037141303,037,141303,0,0,0
06037531101,037,531101,0,0,0
06037277400,037,277400,2,0,2
06037291300,037,291300,7,0,7
06037294120,037,294120,16,7,23
06037294520,037,294520,9,20,29
06037294820,037,294820,4,26,30
06037296220,037,296220,13,0,13
06037297300,037,297300,0,0,0
06037300600,037,300600,43,0,43
06037300901,037,300901,0,0,0
06037301100,037,301100,14,43,57
06037302202,037,302202,27,0,27
06037302302,037,302302,15,40,55
06037311300,037,311300,17,0,17
06037320000,037,320000,0,0,0
06037400604,037,400604,50,0,50
06037401203,037,401203,40,32,72
06037401500,037,401500,9,48,57
06037401602,037,401602,11,8,19
06037101110,037,101110,11,0,11
06037103200,037,103200,0,44,44
06037104103,037,104103,0,0,0
06037106603,037,106603,21,0,21
06037108102,037,108102,11,0,11
06037109601,037,109601,28,0,28
06037109700,037,109700,16,0,16
06037111201,037,111201,88,9,97
06037113232,037,113232,30,0,30
06037113422,037,113422,0,21,21
06085505006,085,505006,101,0,101
06085505700,085,505700,70,0,70
06085506103,085,506103,50,0,50
06085506202,085,506202,73,0,73
06085506301,085,506301,36,0,36
06085506302,085,506302,83,0,83
06085506304,085,506304,0,0,0
06085503304,085,503304,63,13,76
06085502906,085,502906,55,0,55
06085503001,085,503001,44,0,44
06085503108,085,503108,22,87,109
06085503312,085,503312,25,33,58
06085503402,085,503402,9,41,50
06085503506,085,503506,53,14,67
06059062604,059,062604,124,0,124
06059062629,059,062629,0,0,0
06059062640,059,062640,17,0,17
06065040402,065,040402,16,0,16
06065040501,065,040501,34,0,34
06065042514,065,042514,13,0,13
06065042404,065,042404,0,0,0
06065042505,065,042505,5,7,12
06065042510,065,042510,10,0,10
06065042518,065,042518,34,39,73
06065042519,065,042519,29,0,29
06065042720,065,042720,54,10,64
06065043006,065,043006,29,27,56
06065043314,065,043314,9,0,9
06085512509,085,512509,32,0,32
06085512510,085,512510,20,54,74
06085512603,085,512603,0,5,5
06085512604,085,512604,40,14,54
06085513000,085,513000,16,20,36
06085513500,085,513500,0,0,0
06037434004,037,434004,12,0,12
06037461501,037,461501,7,0,7
06037460401,037,460401,15,11,26
06037910205,037,910205,0,0,0
06037910302,037,910302,63,0,63
06037920020,037,920020,0,13,13
06037920015,037,920015,17,24,41
06001436900,001,436900,23,9,32
06001437000,001,437000,17,0,17
06001438300,001,438300,33,32,65
06001440304,001,440304,7,0,7
06001441402,001,441402,35,0,35
06001441522,001,441522,36,0,36
06001441800,001,441800,27,0,27
06001441921,001,441921,75,0,75
06001442000,001,442000,18,0,18
06001442100,001,442100,18,0,18
06001442200,001,442200,11,0,11
06001440331,001,440331,9,8,17
06001441302,001,441302,94,10,104
06067009310,067,009310,73,54,127
06067009318,067,009318,19,0,19
06067009610,067,009610,56,56,112
06067009611,067,009611,8,0,8
06067009614,067,009614,68,9,77
06067009004,067,009004,9,0,9
06067009103,067,009103,0,0,0
06067009106,067,009106,8,0,8
06065941200,065,941200,3,0,3
06065941300,065,941300,8,0,8
06065941400,065,941400,11,7,18
06065941500,065,941500,22,49,71
06065980004,065,980004,0,0,0
06065981000,065,981000,0,0,0
06067001101,067,001101,0,29,29
06067003204,067,003204,25,21,46
06067004501,067,004501,11,6,17
06001443301,001,443301,0,0,0
06001450742,001,450742,21,36,57
06001451601,001,451601,14,0,14
06001451701,001,451701,59,12,71
06001400600,001,400600,26,5,31
06001401200,001,401200,9,0,9
06001403100,001,403100,15,6,21
06001403800,001,403800,24,0,24
06001404000,001,404000,23,0,23
06001404501,001,404501,12,0,12
06001405100,001,405100,109,0,109
06001405700,001,405700,0,0,0
06001405800,001,405800,0,0,0
06001406900,001,406900,17,0,17
06001436602,001,436602,14,14,28
06001433300,001,433300,89,0,89
06001435300,001,435300,0,0,0
06001436300,001,436300,15,20,35
06001437300,001,437300,49,16,65
06001437500,001,437500,8,15,23
06001437800,001,437800,36,0,36
06001438100,001,438100,75,60,135
06085512036,085,512036,14,11,25
06085512037,085,512037,27,0,27
06085512039,085,512039,64,0,64
06085512038,085,512038,39,0,39
06085512042,085,512042,21,27,48
06085512043,085,512043,65,16,81
06085512045,085,512045,35,0,35
06085512047,085,512047,29,7,36
06073021204,073,021204,53,0,53
06073021302,073,021302,8,8,16
06073021304,073,021304,0,0,0
06073019403,073,019403,15,8,23
06073019503,073,019503,94,30,124
06073019702,073,019702,7,0,7
06037232800,037,232800,9,42,51
06037234600,037,234600,0,41,41
06037237900,037,237900,0,53,53
06085503217,085,503217,28,0,28
06085503323,085,503323,30,0,30
06085503324,085,503324,34,0,34
06085503325,085,503325,0,0,0
06085504001,085,504001,28,0,28
06085504201,085,504201,77,0,77
06085504318,085,504318,34,9,43
06085504411,085,504411,46,8,54
06085504418,085,504418,4,8,12
06037920313,037,920313,39,9,48
06037920334,037,920334,27,0,27
06037103101,037,103101,71,0,71
06037104201,037,104201,48,6,54
06037104320,037,104320,21,0,21
06037104620,037,104620,23,44,67
06037104701,037,104701,11,42,53
06037104810,037,104810,62,0,62
06037106112,037,106112,44,32,76
06037106113,037,106113,28,0,28
06037267501,037,267501,21,0,21
06037920031,037,920031,35,0,35
06037910401,037,910401,110,21,131
06037910804,037,910804,13,0,13
06037920018,037,920018,6,0,6
06037601202,037,601202,41,16,57
06037601802,037,601802,28,8,36
06037601900,037,601900,74,0,74
06037602302,037,602302,80,0,80
06073008339,073,008339,3,0,3
06073008347,073,008347,104,17,121
06073008354,073,008354,87,0,87
06073008505,073,008505,67,14,81
06073017604,073,017604,51,33,84
06073018400,073,018400,9,0,9
06073015501,073,015501,49,0,49
06073015703,073,015703,0,0,0
06073015801,073,015801,20,54,74
06073015802,073,015802,11,8,19
06073015901,073,015901,0,66,66
06073016000,073,016000,9,20,29
06073016201,073,016201,55,12,67
06073016610,073,016610,37,8,45
06073016614,073,016614,11,0,11
06073016615,073,016615,19,0,19
06073016702,073,016702,17,0,17
06073017022,073,017022,6,0,6
06073017108,073,017108,35,0,35
06073017305,073,017305,50,0,50
06073017811,073,017811,20,0,20
06073018511,073,018511,47,73,120
06073018514,073,018514,0,26,26
06073018516,073,018516,10,0,10
06073018601,073,018601,39,0,39
06073018609,073,018609,0,0,0
06073018801,073,018801,0,0,0
06037602402,037,602402,23,0,23
06037701502,037,701502,20,0,20
06037543601,037,543601,28,0,28
06059075202,059,075202,12,11,23
06059075301,059,075301,38,0,38
06059032032,059,032032,11,0,11
06059032035,059,032035,3,0,3
06059032038,059,032038,38,0,38
06059032050,059,032050,29,29,58
06059042111,059,042111,0,0,0
06059042317,059,042317,12,0,12
06059042320,059,042320,98,0,98
06059042325,059,042325,18,18,36
06059052408,059,052408,20,25,45
06059001202,059,001202,10,0,10
06059001504,059,001504,81,0,81
06059011102,059,011102,12,0,12
06059063007,059,063007,20,0,20
06059074405,059,074405,2,10,12
06059074406,059,074406,0,10,10
06073018905,073,018905,0,12,12
06073019602,073,019602,33,0,33
06073019902,073,019902,17,17,34
06073019905,073,019905,22,12,34
06073020013,073,020013,78,0,78
06073020016,073,020016,89,0,89
06073020211,073,020211,29,23,52
06073020304,073,020304,70,18,88
06073020307,073,020307,86,17,103
06073020601,073,020601,14,8,22
06073001100,073,001100,73,0,73
06073001700,073,001700,28,0,28
06073001800,073,001800,13,20,33
06073001900,073,001900,10,0,10
06073002100,073,002100,0,19,19
06073002401,073,002401,10,0,10
06073002708,073,002708,72,0,72
06073002709,073,002709,8,0,8
06073002803,073,002803,31,20,51
06073002902,073,002902,49,0,49
06073003115,073,003115,39,30,69
06073003202,073,003202,6,8,14
06073003502,073,003502,11,20,31
06073003602,073,003602,0,35,35
06073004100,073,004100,0,0,0
06073005100,073,005100,17,0,17
06073006100,073,006100,53,0,53
06073007100,073,007100,0,0,0
06073007302,073,007302,4,0,4
06073008102,073,008102,17,0,17
06073008333,073,008333,139,0,139
06037134720,037,134720,0,6,6
06037137201,037,137201,100,0,100
06037137502,037,137502,63,0,63
06037137504,037,137504,4,0,4
06037139702,037,139702,0,0,0
06037143500,037,143500,15,56,71
06037181400,037,181400,19,0,19
06037189400,037,189400,14,8,22
06037185202,037,185202,0,0,0
06037188300,037,188300,97,0,97
06037189902,037,189902,14,10,24
06037190100,037,190100,49,0,49
06037192300,037,192300,25,0,25
06037195100,037,195100,7,0,7
06037195720,037,195720,6,18,24
06037199201,037,199201,0,20,20
06037203200,037,203200,33,18,51
06037203800,037,203800,24,13,37
06037204700,037,204700,36,23,59
06073015301,073,015301,24,0,24
06073015405,073,015405,0,22,22
06073015602,073,015602,7,0,7
06073015704,073,015704,46,15,61
06073016100,073,016100,41,164,205
06073016301,073,016301,66,19,85
06073016605,073,016605,35,0,35
06073016606,073,016606,44,0,44
06073016607,073,016607,0,0,0
06073016612,073,016612,0,12,12
06073016802,073,016802,0,18,18
06073016806,073,016806,0,0,0
06073017030,073,017030,191,0,191
06073017031,073,017031,6,9,15
06073017042,073,017042,38,0,38
06073017044,073,017044,87,0,87
06073017045,073,017045,18,0,18
06073018700,073,018700,406,59,465
06073018803,073,018803,44,0,44
06073019106,073,019106,24,2,26
06073019601,073,019601,0,9,9
06073008200,073,008200,29,0,29
06073008301,073,008301,0,0,0
06073008305,073,008305,18,0,18
06073008307,073,008307,12,0,12
06073008324,073,008324,14,0,14
06073013503,073,013503,0,110,110
06073013506,073,013506,11,37,48
06073013702,073,013702,35,0,35
06073014002,073,014002,0,0,0
06073014101,073,014101,0,0,0
06073014804,073,014804,15,0,15
06073019904,073,019904,9,17,26
06067006900,067,006900,18,23,41
06067008137,067,008137,0,0,0
06067008210,067,008210,0,0,0
06067008404,067,008404,7,22,29
06037480201,037,480201,28,0,28
06037480901,037,480901,0,0,0
06037481300,037,481300,0,11,11
06037481603,037,481603,7,9,16
06037481714,037,481714,16,0,16
06037482301,037,482301,75,0,75
06037482401,037,482401,27,0,27
06037482600,037,482600,15,0,15
06037552900,037,552900,28,38,66
06037553100,037,553100,27,0,27
06037553701,037,553701,0,33,33
06037553901,037,553901,19,44,63
06037554516,037,554516,11,0,11
06037555104,037,555104,48,4,52
06037570002,037,570002,23,10,33
06037570204,037,570204,0,82,82
06037572002,037,572002,70,50,120
06037572201,037,572201,7,0,7
06037573402,037,573402,53,0,53
06037574100,037,574100,44,13,57
06037574400,037,574400,59,0,59
06037143602,037,143602,0,0,0
06037139303,037,139303,77,0,77
06037139600,037,139600,0,0,0
06037139701,037,139701,5,0,5
06037183101,037,183101,16,18,34
06037185310,037,185310,0,13,13
06037186401,037,186401,5,23,28
06037189701,037,189701,0,0,0
06037190700,037,190700,0,0,0
06037190902,037,190902,0,0,0
06037191110,037,191110,8,0,8
06037191500,037,191500,10,33,43
06037192410,037,192410,0,0,0
06037192420,037,192420,9,0,9
06037540700,037,540700,0,19,19
06037404702,037,404702,5,0,5
06037403721,037,403721,7,25,32
06037403901,037,403901,5,6,11
06037404100,037,404100,25,82,107
06037404802,037,404802,34,0,34
06037405001,037,405001,22,24,46
06037406601,037,406601,34,13,47
06001451503,001,451503,55,0,55
06001409300,001,409300,16,0,16
06001409700,001,409700,34,0,34
06001451300,001,451300,79,0,79
06001402400,001,402400,0,40,40
06001404300,001,404300,53,27,80
06001404800,001,404800,26,0,26
06001406202,001,406202,0,40,40
06001406400,001,406400,10,8,18
06073020207,073,020207,32,57,89
06073020706,073,020706,47,33,80
06073020806,073,020806,48,0,48
06073020902,073,020902,0,11,11
06073020904,073,020904,0,0,0
06073008327,073,008327,29,0,29
06073008502,073,008502,0,25,25
06073008507,073,008507,96,0,96
06067007416,067,007416,7,0,7
06067007503,067,007503,12,0,12
06067007702,067,007702,26,10,36
06067008111,067,008111,18,0,18
06067008117,067,008117,0,5,5
06067008130,067,008130,14,25,39
06067008133,067,008133,10,13,23
06073018906,073,018906,16,19,35
06073019002,073,019002,3,16,19
06073019205,073,019205,58,0,58
06073020019,073,020019,20,0,20
06073020305,073,020305,80,58,138
06073020707,073,020707,19,24,43
06073020807,073,020807,10,0,10
06073021100,073,021100,4,0,4
06073021303,073,021303,51,0,51
06073008303,073,008303,27,0,27
06073008306,073,008306,0,0,0
06073008310,073,008310,16,0,16
06073008329,073,008329,90,89,179
06073008340,073,008340,265,0,265
06073008341,073,008341,39,0,39
06073008350,073,008350,61,0,61
06073008358,073,008358,80,0,80
06037980028,037,980028,0,0,0
06037990100,037,990100,0,0,0
06037990300,037,990300,0,0,0
06037990200,037,990200,0,0,0
06085503508,085,503508,13,0,13
06059032051,059,032051,0,15,15
06067009107,067,009107,51,0,51
06067009403,067,009403,0,0,0
06067001400,067,001400,0,0,0
06067002600,067,002600,0,0,0
06067002700,067,002700,25,9,34
06067003800,067,003800,18,17,35
06067004001,067,004001,22,0,22
06067004100,067,004100,22,50,72
06067004601,067,004601,0,0,0
06067004802,067,004802,8,11,19
06067004904,067,004904,0,5,5
06067005502,067,005502,19,0,19
06067005701,067,005701,15,0,15
06067008206,067,008206,88,0,88
06071002804,071,002804,20,58,78
06071003101,071,003101,31,26,57
06071003102,071,003102,20,39,59
06071003302,071,003302,0,39,39
06071003404,071,003404,0,80,80
06071003405,071,003405,16,36,52
06071003503,071,003503,23,18,41
06071003505,071,003505,43,65,108
06071003506,071,003506,47,0,47
06071003507,071,003507,0,61,61
06071003509,071,003509,0,45,45
06071003510,071,003510,11,25,36
06071003603,071,003603,6,13,19
06071003605,071,003605,22,54,76
06071003606,071,003606,42,26,68
06037554522,037,554522,0,0,0
06037554600,037,554600,0,17,17
06037570001,037,570001,51,12,63
06037572202,037,572202,9,0,9
06037572600,037,572600,18,10,28
06037573002,037,573002,2,10,12
06037574202,037,574202,6,5,11
06037575001,037,575001,48,7,55
06037575801,037,575801,10,0,10
06037577400,037,577400,43,0,43
06037599100,037,599100,0,0,0
06037600902,037,600902,0,71,71
06037601100,037,601100,27,53,80
06037603500,037,603500,6,0,6
06085504806,085,504806,38,0,38
06085506401,085,506401,0,14,14
06085506501,085,506501,126,0,126
06085503321,085,503321,30,0,30
06085503327,085,503327,21,24,45
06085503510,085,503510,32,0,32
06085501200,085,501200,37,0,37
06085501700,085,501700,29,0,29
06085502201,085,502201,45,0,45
06001437600,001,437600,13,11,24
06001440301,001,440301,40,0,40
06001407700,001,407700,46,0,46
06001420400,001,420400,58,0,58
06001428200,001,428200,52,0,52
06001441100,001,441100,0,0,0
06001441602,001,441602,0,0,0
06001451501,001,451501,9,0,9
06001403600,001,403600,0,0,0
06001405000,001,405000,65,0,65
06085503329,085,503329,40,0,40
06085503330,085,503330,0,0,0
06085503331,085,503331,0,0,0
06085503332,085,503332,43,0,43
06085503322,085,503322,13,9,22
06085512200,085,512200,9,0,9
06085506601,085,506601,50,25,75
06085506701,085,506701,33,0,33
06085506702,085,506702,22,39,61
06085506803,085,506803,0,0,0
06085507401,085,507401,11,0,11
06085508602,085,508602,14,0,14
06085508703,085,508703,60,0,60
06085508800,085,508800,33,0,33
06085508900,085,508900,56,0,56
06085509000,085,509000,56,93,149
06085509107,085,509107,20,0,20
06085509303,085,509303,6,0,6
06085510100,085,510100,0,0,0
06085511910,085,511910,0,0,0
06085511911,085,511911,11,0,11
06085512505,085,512505,130,0,130
06071006100,071,006100,122,124,246
06071006700,071,006700,0,0,0
06071007107,071,007107,0,14,14
06071007108,071,007108,6,17,23
06071007408,071,007408,40,81,121
06071000111,071,000111,24,0,24
06071000303,071,000303,21,14,35
06071000812,071,000812,15,0,15
06071002010,071,002010,75,0,75
06037264102,037,264102,0,6,6
06037264103,037,264103,12,0,12
06037265201,037,265201,0,0,0
06037265202,037,265202,30,0,30
06037265601,037,265601,22,0,22
06037267403,037,267403,50,0,50
06037204810,037,204810,21,7,28
06037216100,037,216100,27,13,40
06037216700,037,216700,10,0,10
06037600704,037,600704,43,0,43
06037601001,037,601001,32,0,32
06037601211,037,601211,24,19,43
06037601501,037,601501,0,0,0
06037601801,037,601801,0,28,28
06037602002,037,602002,27,22,49
06037602105,037,602105,21,0,21
06037620400,037,620400,0,0,0
06037650901,037,650901,85,53,138
06037651222,037,651222,56,0,56
06037670100,037,670100,39,71,110
06071009712,071,009712,0,15,15
06071009717,071,009717,18,0,18
06073019301,073,019301,112,13,125
06073019502,073,019502,44,25,69
06073020014,073,020014,109,0,109
06073020107,073,020107,42,0,42
06065041804,065,041804,13,0,13
06065041806,065,041806,42,0,42
06065042005,065,042005,24,0,24
06065042512,065,042512,29,0,29
06065042507,065,042507,0,0,0
06065042509,065,042509,0,0,0
06065042513,065,042513,2,44,46
06065042520,065,042520,5,0,5
06065042521,065,042521,12,32,44
06065042714,065,042714,0,0,0
06065042719,065,042719,22,21,43
06065042800,065,042800,51,37,88
06065043211,065,043211,39,32,71
06065043218,065,043218,18,0,18
06065043220,065,043220,38,43,81
06065043503,065,043503,12,36,48
06037111100,037,111100,13,0,13
06037111302,037,111302,0,0,0
06037111400,037,111400,0,0,0
06001440200,001,440200,22,0,22
06001440308,001,440308,31,0,31
06001441501,001,441501,43,13,56
06001442500,001,442500,87,0,87
06001450300,001,450300,44,0,44
06001450607,001,450607,0,15,15
06001404700,001,404700,38,0,38
06001404900,001,404900,20,0,20
06001405200,001,405200,13,0,13
06001406300,001,406300,18,0,18
06001400100,001,400100,29,0,29
06001400800,001,400800,25,0,25
06001401000,001,401000,18,0,18
06037500300,037,500300,32,0,32
06073009301,073,009301,24,0,24
06073009507,073,009507,35,24,59
06073009603,073,009603,21,0,21
06073009804,073,009804,20,0,20
06073010009,073,010009,51,57,108
06073010107,073,010107,68,12,80
06073013000,073,013000,64,0,64
06073013312,073,013312,14,8,22
06073013313,073,013313,106,29,135
06073013411,073,013411,46,0,46
06073015100,073,015100,21,0,21
06073015403,073,015403,21,0,21
06037408626,037,408626,45,0,45
06037431800,037,431800,29,0,29
06037460302,037,460302,57,12,69
06037463700,037,463700,0,0,0
06059001401,059,001401,19,31,50
06059001506,059,001506,34,17,51
06059001708,059,001708,0,0,0
06059001903,059,001903,4,8,12
06037570402,037,570402,35,11,46
06037572001,037,572001,66,0,66
06037407101,037,407101,45,0,45
06037400402,037,400402,21,9,30
06037402402,037,402402,15,30,45
06037405102,037,405102,11,0,11
06037430002,037,430002,35,0,35
06037431600,037,431600,0,0,0
06037117510,037,117510,16,13,29
06037134422,037,134422,28,0,28
06037141700,037,141700,0,0,0
06037131010,037,131010,38,56,94
06037920110,037,920110,0,0,0
06037574601,037,574601,0,0,0
06037577501,037,577501,30,0,30
06037407302,037,407302,40,34,74
06037408501,037,408501,14,0,14
06071003607,071,003607,0,15,15
06071003609,071,003609,36,17,53
06071003611,071,003611,21,20,41
06071003612,071,003612,0,0,0
06071003801,071,003801,17,24,41
06071003803,071,003803,32,40,72
06071003804,071,003804,0,74,74
06071004001,071,004001,8,9,17
06071004003,071,004003,43,28,71
06071004004,071,004004,55,5,60
06071004101,071,004101,22,31,53
06071004103,071,004103,0,23,23
06071004104,071,004104,80,95,175
06037294810,037,294810,26,11,37
06037300701,037,300701,0,0,0
06037301502,037,301502,0,0,0
06037301601,037,301601,0,0,0
06037302102,037,302102,64,0,64
06037143902,037,143902,25,0,25
06037183620,037,183620,22,25,47
06037187300,037,187300,13,0,13
06037189702,037,189702,9,0,9
06037199110,037,199110,0,28,28
06037191720,037,191720,0,0,0
06037197200,037,197200,23,43,66
06037199900,037,199900,0,11,11
06037650101,037,650101,78,0,78
06037574800,037,574800,0,0,0
06037574902,037,574902,25,0,25
06037575103,037,575103,5,52,57
06037575902,037,575902,14,30,44
06037576401,037,576401,9,0,9
06037600202,037,600202,9,36,45
06037600400,037,600400,0,9,9
06037600602,037,600602,10,14,24
06037601600,037,601600,20,0,20
06037601700,037,601700,0,9,9
06037602200,037,602200,66,16,82
06037603101,037,603101,13,8,21
06037603400,037,603400,81,0,81
06037620001,037,620001,30,0,30
06037620002,037,620002,34,0,34
06037620201,037,620201,23,0,23
06037603704,037,603704,94,18,112
06037603900,037,603900,18,11,29
06037620901,037,620901,6,6,12
06067008136,067,008136,11,0,11
06067000600,067,000600,0,0,0
06067000700,067,000700,0,0,0
06067001800,067,001800,0,0,0
06067002200,067,002200,24,74,98
06067002900,067,002900,79,0,79
06067003000,067,003000,16,0,16
06067003900,067,003900,17,0,17
06067004012,067,004012,9,0,9
06067004905,067,004905,12,29,41
06067007904,067,007904,0,8,8
06067008138,067,008138,8,0,8
06067008211,067,008211,0,0,0
06067009309,067,009309,5,0,5
06067008208,067,008208,12,16,28
06067008504,067,008504,13,9,22
06067008600,067,008600,0,0,0
06067009008,067,009008,0,0,0
06067009307,067,009307,29,0,29
06067009406,067,009406,0,0,0
06067009502,067,009502,83,74,157
06067000300,067,000300,48,1,49
06067000500,067,000500,0,12,12
06067000800,067,000800,0,0,0
06067001300,067,001300,19,22,41
06067002100,067,002100,0,21,21
06067003101,067,003101,0,13,13
06067000100,067,000100,50,0,50
06001400400,001,400400,48,0,48
06001403300,001,403300,0,0,0
06001401300,001,401300,0,0,0
06001408800,001,408800,23,38,61
06001403000,001,403000,0,0,0
06037571502,037,571502,7,44,51
06037571600,037,571600,0,20,20
06037573202,037,573202,20,0,20
06037573902,037,573902,0,0,0
06037576403,037,576403,28,29,57
06037576501,037,576501,11,37,48
06037221220,037,221220,0,0,0
06037221820,037,221820,0,0,0
06037224010,037,224010,0,0,0
06037224600,037,224600,0,26,26
06037267404,037,267404,24,0,24
06037265602,037,265602,22,0,22
06037267901,037,267901,10,0,10
06037269602,037,269602,16,0,16
06037267902,037,267902,45,0,45
06037269601,037,269601,17,0,17
06037269903,037,269903,0,0,0
06037269904,037,269904,14,0,14
06037227010,037,227010,0,11,11
06037228310,037,228310,0,48,48
06037228800,037,228800,0,25,25
06037229410,037,229410,22,18,40
06037231900,037,231900,0,0,0
06037232120,037,232120,12,48,60
06085512602,085,512602,0,19,19
06085506804,085,506804,62,0,62
06085507301,085,507301,10,0,10
06085507903,085,507903,7,0,7
06085507906,085,507906,13,0,13
06085508102,085,508102,21,0,21
06085508401,085,508401,0,1,1
06085508403,085,508403,23,0,23
06085508503,085,508503,29,0,29
06085508601,085,508601,28,0,28
06085509102,085,509102,17,0,17
06085509105,085,509105,112,0,112
06085509201,085,509201,36,0,36
06085510002,085,510002,32,8,40
06085510500,085,510500,10,0,10
06085510900,085,510900,0,0,0
06037228210,037,228210,0,32,32
06037231210,037,231210,31,0,31
06037231720,037,231720,23,0,23
06037231800,037,231800,0,0,0
06071011101,071,011101,0,0,0
06071011102,071,011102,7,8,15
06071011203,071,011203,0,0,0
06071011204,071,011204,0,0,0
06071011205,071,011205,0,2,2
06071011206,071,011206,0,0,0
06071011401,071,011401,0,0,0
06071011403,071,011403,0,0,0
06071011404,071,011404,18,0,18
06071012001,071,012001,5,44,49
06071012002,071,012002,0,115,115
06071012101,071,012101,10,0,10
06071012103,071,012103,0,1,1
06071012104,071,012104,0,29,29
06071012200,071,012200,65,0,65
06037269905,037,269905,9,0,9
06037269906,037,269906,45,0,45
06037269907,037,269907,11,0,11
06037271901,037,271901,8,0,8
06037271902,037,271902,16,27,43
06037272201,037,272201,4,0,4
06037272202,037,272202,29,10,39
06037273402,037,273402,16,0,16
06037273502,037,273502,24,0,24
06037273902,037,273902,0,0,0
06037275101,037,275101,12,7,19
06037274202,037,274202,18,0,18
06037275102,037,275102,17,0,17
06037275602,037,275602,28,61,89
06037276603,037,276603,14,21,35
06037276604,037,276604,0,0,0
06037275500,037,275500,0,23,23
06001443321,001,443321,0,0,0
06001444301,001,444301,0,10,10
06001444601,001,444601,29,0,29
06001443322,001,443322,26,5,31
06001444302,001,444302,7,0,7
06001444602,001,444602,44,0,44
06001450102,001,450102,24,0,24
06001450501,001,450501,30,0,30
06001450502,001,450502,73,0,73
06001450744,001,450744,28,20,48
06001450745,001,450745,0,0,0
06001450101,001,450101,124,14,138
06059099242,059,099242,8,0,8
06059099245,059,099245,0,0,0
06059099309,059,099309,0,0,0
06059099404,059,099404,26,44,70
06059099307,059,099307,11,9,20
06059099408,059,099408,28,21,49
06059099240,059,099240,25,0,25
06065043809,065,043809,6,0,6
06065044102,065,044102,0,10,10
06065044402,065,044402,55,17,72
06065044509,065,044509,32,8,40
06065044602,065,044602,0,0,0
06065042410,065,042410,35,0,35
06065042213,065,042213,24,28,52
06065042411,065,042411,0,0,0
06065042412,065,042412,18,0,18
06065031701,065,031701,0,0,0
06065042617,065,042617,60,43,103
06065042618,065,042618,51,13,64
06065042619,065,042619,42,0,42
06065042620,065,042620,150,133,283
06065042621,065,042621,7,48,55
06065042622,065,042622,49,14,63
06065042623,065,042623,58,0,58
06065042624,065,042624,23,9,32
06065042724,065,042724,12,0,12
06065042728,065,042728,0,0,0
06065042729,065,042729,105,23,128
06065042730,065,042730,0,0,0
06065042726,065,042726,34,77,111
06085512401,085,512401,28,14,42
06085500100,085,500100,105,6,111
06085500400,085,500400,13,0,13
06085500500,085,500500,14,0,14
06085501600,085,501600,39,46,85
06085501800,085,501800,6,0,6
06085501900,085,501900,64,13,77
06085502002,085,502002,6,0,6
06085502702,085,502702,37,0,37
06065041203,065,041203,0,4,4
06065041812,065,041812,10,0,10
06037267502,037,267502,0,0,0
06037267700,037,267700,28,0,28
06037270200,037,270200,0,0,0
06037271200,037,271200,16,0,16
06037272100,037,272100,23,12,35
06037272301,037,272301,24,0,24
06037272302,037,272302,29,0,29
06037275400,037,275400,26,0,26
06037276601,037,276601,0,0,0
06037291110,037,291110,0,44,44
06037291120,037,291120,16,0,16
